year,cable_id,ocean_route,operator_type,rfs_year,age_years,fiber_pairs,length_km,n_landing_countries,chokepoint,design_capacity_tbps,lit_capacity_tbps,utilization_pct,protected_burial,design_life_years,route_redundancy,is_low_redundancy,vulnerability_index,fault_cause,fault_this_year,fault_next_year,next_observed_year,has_consecutive_next_year,label_temporally_valid,exclusion_reason,capacity_headroom_tbps,lit_to_design_ratio,lit_capacity_change_yoy,utilization_change_yoy,route_redundancy_change_yoy,fault_previous_year,fault_count_prior_3_calendar_years,years_since_previous_fault
2025,CAB0049,Africa-Coastal,carrier,2011,14,6,3421.0,3,None,159.4,159.4,81.7,0,25,52,0,38.1,none,0,0.0,2026.0,True,True,,0.0,1.0,2.5,13.200000000000003,3.0,1.0,3,1.0
2015,CAB0051,Intra-Asia,hyperscaler,1999,16,2,5223.0,3,None,18.9,18.9,51.5,1,25,53,0,25.4,none,0,0.0,2016.0,True,True,,0.0,1.0,,,,,0,
2016,CAB0051,Intra-Asia,hyperscaler,1999,17,2,5223.0,3,None,18.9,18.9,91.3,1,25,59,0,27.0,none,0,0.0,2017.0,True,True,,0.0,1.0,0.0,39.8,6.0,0.0,0,
2017,CAB0051,Intra-Asia,hyperscaler,1999,18,2,5223.0,3,None,18.9,18.9,96.4,1,25,60,0,28.6,none,0,0.0,2018.0,True,True,,0.0,1.0,0.0,5.1000000000000085,1.0,0.0,0,
2018,CAB0051,Intra-Asia,hyperscaler,1999,19,2,5223.0,3,None,18.9,18.9,97.2,1,25,62,0,30.2,none,0,0.0,2019.0,True,True,,0.0,1.0,0.0,0.7999999999999972,2.0,0.0,0,
2019,CAB0051,Intra-Asia,hyperscaler,1999,20,2,5223.0,3,None,18.9,18.9,61.4,1,25,64,0,31.7,none,0,0.0,2020.0,True,True,,0.0,1.0,0.0,-35.800000000000004,2.0,0.0,0,
2020,CAB0051,Intra-Asia,hyperscaler,1999,21,2,5223.0,3,None,18.9,18.9,94.6,1,25,66,0,33.3,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,33.199999999999996,2.0,0.0,0,
2021,CAB0051,Intra-Asia,hyperscaler,1999,22,2,5223.0,3,None,18.9,18.9,61.9,1,25,69,0,34.9,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,-32.699999999999996,3.0,0.0,0,
2022,CAB0051,Intra-Asia,hyperscaler,1999,23,2,5223.0,3,None,18.9,18.9,100.0,1,25,70,0,36.5,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,38.1,1.0,0.0,0,
2023,CAB0051,Intra-Asia,hyperscaler,1999,24,2,5223.0,3,None,18.9,18.9,65.9,1,25,70,0,38.1,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,-34.099999999999994,0.0,0.0,0,
2024,CAB0051,Intra-Asia,hyperscaler,1999,25,2,5223.0,3,None,18.9,18.9,67.4,1,25,75,0,39.7,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,1.5,5.0,0.0,0,
2025,CAB0051,Intra-Asia,hyperscaler,1999,26,2,5223.0,3,None,18.9,18.9,100.0,1,25,77,0,41.3,none,0,1.0,2026.0,True,True,,0.0,1.0,0.0,32.599999999999994,2.0,0.0,0,
2015,CAB0052,Indian-Ocean,carrier,2015,0,7,4580.0,6,Bab-el-Mandeb,226.0,48.7,20.8,1,25,31,1,47.6,none,0,0.0,2016.0,True,True,,177.3,0.21548672566371682,,,,,0,
2016,CAB0052,Indian-Ocean,carrier,2015,1,7,4580.0,6,Bab-el-Mandeb,226.0,78.6,59.8,1,25,33,1,49.2,none,0,1.0,2017.0,True,True,,147.4,0.347787610619469,29.89999999999999,39.0,2.0,0.0,0,
2017,CAB0052,Indian-Ocean,carrier,2015,2,7,4580.0,6,Bab-el-Mandeb,226.0,79.1,73.3,1,25,33,1,50.8,fishing_anchor,1,0.0,2018.0,True,True,,146.9,0.35,0.5,13.5,0.0,0.0,0,
2018,CAB0052,Indian-Ocean,carrier,2015,3,7,4580.0,6,Bab-el-Mandeb,226.0,103.8,60.4,1,25,35,1,52.4,none,0,0.0,2019.0,True,True,,122.2,0.4592920353982301,24.700000000000003,-12.899999999999999,2.0,1.0,1,1.0
2019,CAB0052,Indian-Ocean,carrier,2015,4,7,4580.0,6,Bab-el-Mandeb,226.0,101.7,37.5,1,25,35,1,54.0,none,0,0.0,2020.0,True,True,,124.3,0.45,-2.0999999999999943,-22.9,0.0,0.0,1,2.0
2020,CAB0052,Indian-Ocean,carrier,2015,5,7,4580.0,6,Bab-el-Mandeb,226.0,117.9,64.1,1,25,36,1,55.6,none,0,0.0,2021.0,True,True,,108.1,0.5216814159292036,16.200000000000003,26.599999999999994,1.0,0.0,1,3.0
2021,CAB0052,Indian-Ocean,carrier,2015,6,7,4580.0,6,Bab-el-Mandeb,226.0,132.1,56.3,1,25,39,1,57.1,none,0,0.0,2022.0,True,True,,93.9,0.5845132743362832,14.199999999999989,-7.799999999999997,3.0,0.0,0,4.0
2022,CAB0052,Indian-Ocean,carrier,2015,7,7,4580.0,6,Bab-el-Mandeb,226.0,157.8,61.7,1,25,39,1,58.7,none,0,0.0,2023.0,True,True,,68.19999999999999,0.6982300884955752,25.700000000000017,5.400000000000006,0.0,0.0,0,5.0
2023,CAB0052,Indian-Ocean,carrier,2015,8,7,4580.0,6,Bab-el-Mandeb,226.0,153.0,30.9,1,25,40,0,40.5,none,0,1.0,2024.0,True,True,,73.0,0.6769911504424779,-4.800000000000011,-30.800000000000004,1.0,0.0,0,6.0
2024,CAB0052,Indian-Ocean,carrier,2015,9,7,4580.0,6,Bab-el-Mandeb,226.0,186.1,61.1,1,25,41,0,42.1,fishing_anchor,1,0.0,2025.0,True,True,,39.900000000000006,0.8234513274336283,33.099999999999994,30.200000000000003,1.0,0.0,0,7.0
2025,CAB0052,Indian-Ocean,carrier,2015,10,7,4580.0,6,Bab-el-Mandeb,226.0,188.2,36.2,1,25,44,0,43.7,none,0,0.0,2026.0,True,True,,37.80000000000001,0.8327433628318583,2.0999999999999943,-24.9,3.0,1.0,1,1.0
2018,CAB0053,Trans-Atlantic,carrier,2018,0,7,7108.0,6,None,256.0,79.9,43.8,0,25,40,0,15.9,none,0,0.0,2019.0,True,True,,176.1,0.312109375,,,,,0,
2019,CAB0053,Trans-Atlantic,carrier,2018,1,7,7108.0,6,None,256.0,89.3,64.3,0,25,45,0,17.5,none,0,0.0,2020.0,True,True,,166.7,0.348828125,9.399999999999991,20.5,5.0,0.0,0,
2020,CAB0053,Trans-Atlantic,carrier,2018,2,7,7108.0,6,None,256.0,101.9,22.4,0,25,48,0,19.0,none,0,0.0,2021.0,True,True,,154.1,0.398046875,12.600000000000009,-41.9,3.0,0.0,0,
2021,CAB0053,Trans-Atlantic,carrier,2018,3,7,7108.0,6,None,256.0,113.9,76.1,0,25,50,0,20.6,none,0,0.0,2022.0,True,True,,142.1,0.444921875,12.0,53.699999999999996,2.0,0.0,0,
2022,CAB0053,Trans-Atlantic,carrier,2018,4,7,7108.0,6,None,256.0,125.7,48.9,0,25,51,0,22.2,none,0,0.0,2023.0,True,True,,130.3,0.491015625,11.799999999999997,-27.199999999999996,1.0,0.0,0,
2023,CAB0053,Trans-Atlantic,carrier,2018,5,7,7108.0,6,None,256.0,147.7,82.6,0,25,54,0,23.8,none,0,0.0,2024.0,True,True,,108.30000000000001,0.576953125,21.999999999999986,33.699999999999996,3.0,0.0,0,
2024,CAB0053,Trans-Atlantic,carrier,2018,6,7,7108.0,6,None,256.0,142.1,36.6,0,25,58,0,25.4,none,0,0.0,2025.0,True,True,,113.9,0.555078125,-5.599999999999994,-45.99999999999999,4.0,0.0,0,
2025,CAB0053,Trans-Atlantic,carrier,2018,7,7,7108.0,6,None,256.0,166.9,30.0,0,25,62,0,27.0,none,0,0.0,2026.0,True,True,,89.1,0.651953125,24.80000000000001,-6.600000000000001,4.0,0.0,0,
2015,CAB0054,Americas,consortium,2008,7,15,8657.0,6,None,334.3,252.0,35.8,0,25,28,1,46.8,none,0,0.0,2016.0,True,True,,82.30000000000001,0.7538139395752318,,,,,0,
2016,CAB0054,Americas,consortium,2008,8,15,8657.0,6,None,334.3,263.2,22.6,0,25,29,1,48.4,none,0,1.0,2017.0,True,True,,71.10000000000002,0.787316781334131,11.199999999999989,-13.199999999999996,1.0,0.0,0,
2017,CAB0054,Americas,consortium,2008,9,15,8657.0,6,None,334.3,250.8,84.9,0,25,29,1,50.0,fishing_anchor,1,0.0,2018.0,True,True,,83.5,0.7502243493867784,-12.399999999999977,62.300000000000004,0.0,0.0,0,
2018,CAB0054,Americas,consortium,2008,10,15,8657.0,6,None,334.3,270.4,100.0,0,25,31,1,51.6,none,0,1.0,2019.0,True,True,,63.900000000000034,0.8088543224648518,19.599999999999966,15.099999999999994,2.0,1.0,1,1.0
2019,CAB0054,Americas,consortium,2008,11,15,8657.0,6,None,334.3,295.4,65.0,0,25,32,1,53.2,fishing_anchor,1,1.0,2020.0,True,True,,38.900000000000034,0.8836374513909661,25.0,-35.0,1.0,0.0,1,2.0
2020,CAB0054,Americas,consortium,2008,12,15,8657.0,6,None,334.3,313.6,55.5,0,25,33,1,54.8,fishing_anchor,1,1.0,2021.0,True,True,,20.69999999999999,0.9380795692491775,18.200000000000045,-9.5,1.0,1.0,2,1.0
2021,CAB0054,Americas,consortium,2008,13,15,8657.0,6,None,334.3,334.3,68.2,0,25,37,1,56.3,fishing_anchor,1,0.0,2022.0,True,True,,0.0,1.0,20.69999999999999,12.700000000000003,4.0,1.0,2,1.0
2022,CAB0054,Americas,consortium,2008,14,15,8657.0,6,None,334.3,334.3,48.0,0,25,37,1,57.9,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,-20.200000000000003,0.0,1.0,3,1.0
2023,CAB0054,Americas,consortium,2008,15,15,8657.0,6,None,334.3,334.3,45.5,0,25,37,1,59.5,none,0,1.0,2024.0,True,True,,0.0,1.0,0.0,-2.5,0.0,0.0,2,2.0
2024,CAB0054,Americas,consortium,2008,16,15,8657.0,6,None,334.3,334.3,59.9,0,25,39,1,61.1,equipment,1,0.0,2025.0,True,True,,0.0,1.0,0.0,14.399999999999999,2.0,0.0,1,3.0
2025,CAB0054,Americas,consortium,2008,17,15,8657.0,6,None,334.3,334.3,100.0,0,25,39,1,62.7,none,0,1.0,2026.0,True,True,,0.0,1.0,0.0,40.1,0.0,1.0,1,1.0
2015,CAB0055,Africa-Coastal,consortium,2007,8,14,3121.0,6,None,292.0,239.8,56.0,1,25,36,1,32.5,none,0,0.0,2016.0,True,True,,52.19999999999999,0.8212328767123288,,,,,0,
2016,CAB0055,Africa-Coastal,consortium,2007,9,14,3121.0,6,None,292.0,257.2,86.9,1,25,37,1,34.1,none,0,0.0,2017.0,True,True,,34.80000000000001,0.8808219178082192,17.399999999999977,30.900000000000006,1.0,0.0,0,
2017,CAB0055,Africa-Coastal,consortium,2007,10,14,3121.0,6,None,292.0,252.5,91.3,1,25,40,0,15.9,none,0,0.0,2018.0,True,True,,39.5,0.8647260273972602,-4.699999999999989,4.3999999999999915,3.0,0.0,0,
2018,CAB0055,Africa-Coastal,consortium,2007,11,14,3121.0,6,None,292.0,246.0,95.2,1,25,40,0,17.5,none,0,0.0,2019.0,True,True,,46.0,0.8424657534246576,-6.5,3.9000000000000057,0.0,0.0,0,
2019,CAB0055,Africa-Coastal,consortium,2007,12,14,3121.0,6,None,292.0,266.3,52.8,1,25,42,0,19.0,none,0,0.0,2020.0,True,True,,25.69999999999999,0.911986301369863,20.30000000000001,-42.400000000000006,2.0,0.0,0,
2020,CAB0055,Africa-Coastal,consortium,2007,13,14,3121.0,6,None,292.0,292.0,76.8,1,25,43,0,20.6,none,0,0.0,2021.0,True,True,,0.0,1.0,25.69999999999999,24.0,1.0,0.0,0,
2021,CAB0055,Africa-Coastal,consortium,2007,14,14,3121.0,6,None,292.0,292.0,39.8,1,25,44,0,22.2,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,-37.0,1.0,0.0,0,
2022,CAB0055,Africa-Coastal,consortium,2007,15,14,3121.0,6,None,292.0,292.0,40.9,1,25,45,0,23.8,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,1.1000000000000014,1.0,0.0,0,
2023,CAB0055,Africa-Coastal,consortium,2007,16,14,3121.0,6,None,292.0,292.0,67.5,1,25,47,0,25.4,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,26.6,2.0,0.0,0,
2024,CAB0055,Africa-Coastal,consortium,2007,17,14,3121.0,6,None,292.0,292.0,46.1,1,25,49,0,27.0,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,-21.4,2.0,0.0,0,
2025,CAB0055,Africa-Coastal,consortium,2007,18,14,3121.0,6,None,292.0,292.0,72.5,1,25,52,0,28.6,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,26.4,3.0,0.0,0,
2022,CAB0056,Intra-Pacific-Islands,hyperscaler,2022,0,34,3179.0,7,None,1437.7,321.1,75.4,0,25,43,0,15.9,none,0,0.0,2023.0,True,True,,1116.6,0.22334283925714685,,,,,0,
2023,CAB0056,Intra-Pacific-Islands,hyperscaler,2022,1,34,3179.0,7,None,1437.7,492.7,64.9,0,25,45,0,17.5,none,0,0.0,2024.0,True,True,,945.0,0.3427001460666342,171.59999999999997,-10.5,2.0,0.0,0,
2024,CAB0056,Intra-Pacific-Islands,hyperscaler,2022,2,34,3179.0,7,None,1437.7,445.3,9.8,0,25,48,0,19.0,none,0,0.0,2025.0,True,True,,992.4000000000001,0.3097308200598178,-47.39999999999998,-55.10000000000001,3.0,0.0,0,
2025,CAB0056,Intra-Pacific-Islands,hyperscaler,2022,3,34,3179.0,7,None,1437.7,635.9,25.2,0,25,50,0,20.6,none,0,0.0,2026.0,True,True,,801.8000000000001,0.4423036794880712,190.59999999999997,15.399999999999999,2.0,0.0,0,
2015,CAB0057,Indian-Ocean,carrier,2008,7,15,4247.0,2,None,334.3,215.4,41.6,1,25,31,1,42.9,none,0,0.0,2016.0,True,True,,118.9,0.6443314388274005,,,,,0,
2016,CAB0057,Indian-Ocean,carrier,2008,8,15,4247.0,2,None,334.3,230.6,65.4,1,25,33,1,44.4,none,0,0.0,2017.0,True,True,,103.70000000000002,0.6897995812144779,15.199999999999989,23.800000000000004,2.0,0.0,0,
2017,CAB0057,Indian-Ocean,carrier,2008,9,15,4247.0,2,None,334.3,295.3,24.9,1,25,33,1,46.0,none,0,0.0,2018.0,True,True,,39.0,0.8833383188752617,64.70000000000002,-40.50000000000001,0.0,0.0,0,
2018,CAB0057,Indian-Ocean,carrier,2008,10,15,4247.0,2,None,334.3,314.4,66.1,1,25,35,1,47.6,none,0,0.0,2019.0,True,True,,19.900000000000034,0.9404726293748129,19.099999999999966,41.199999999999996,2.0,0.0,0,
2019,CAB0057,Indian-Ocean,carrier,2008,11,15,4247.0,2,None,334.3,308.3,37.4,1,25,35,1,49.2,none,0,0.0,2020.0,True,True,,26.0,0.9222255459168411,-6.099999999999966,-28.699999999999996,0.0,0.0,0,
2020,CAB0057,Indian-Ocean,carrier,2008,12,15,4247.0,2,None,334.3,303.7,61.3,1,25,36,1,50.8,none,0,0.0,2021.0,True,True,,30.600000000000023,0.908465450194436,-4.600000000000023,23.9,1.0,0.0,0,
2021,CAB0057,Indian-Ocean,carrier,2008,13,15,4247.0,2,None,334.3,334.3,82.2,1,25,39,1,52.4,none,0,0.0,2022.0,True,True,,0.0,1.0,30.600000000000023,20.900000000000006,3.0,0.0,0,
2022,CAB0057,Indian-Ocean,carrier,2008,14,15,4247.0,2,None,334.3,334.3,42.3,1,25,39,1,54.0,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,-39.900000000000006,0.0,0.0,0,
2023,CAB0057,Indian-Ocean,carrier,2008,15,15,4247.0,2,None,334.3,334.3,63.1,1,25,40,0,35.7,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,20.800000000000004,1.0,0.0,0,
2024,CAB0057,Indian-Ocean,carrier,2008,16,15,4247.0,2,None,334.3,334.3,86.8,1,25,41,0,37.3,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,23.699999999999996,1.0,0.0,0,
2025,CAB0057,Indian-Ocean,carrier,2008,17,15,4247.0,2,None,334.3,334.3,79.6,1,25,44,0,38.9,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,-7.200000000000003,3.0,0.0,0,
2015,CAB0058,Intra-Pacific-Islands,government,2000,15,2,1292.0,5,None,21.7,21.7,90.7,1,25,28,1,43.7,none,0,0.0,2016.0,True,True,,0.0,1.0,,,,,0,
2016,CAB0058,Intra-Pacific-Islands,government,2000,16,2,1292.0,5,None,21.7,21.7,82.6,1,25,29,1,45.2,none,0,0.0,2017.0,True,True,,0.0,1.0,0.0,-8.100000000000009,1.0,0.0,0,
2017,CAB0058,Intra-Pacific-Islands,government,2000,17,2,1292.0,5,None,21.7,21.7,73.4,1,25,29,1,46.8,none,0,0.0,2018.0,True,True,,0.0,1.0,0.0,-9.199999999999989,0.0,0.0,0,
2018,CAB0058,Intra-Pacific-Islands,government,2000,18,2,1292.0,5,None,21.7,21.7,50.0,1,25,30,1,48.4,none,0,0.0,2019.0,True,True,,0.0,1.0,0.0,-23.400000000000006,1.0,0.0,0,
2019,CAB0058,Intra-Pacific-Islands,government,2000,19,2,1292.0,5,None,21.7,21.7,40.2,1,25,35,1,50.0,none,0,0.0,2020.0,True,True,,0.0,1.0,0.0,-9.799999999999997,5.0,0.0,0,
2020,CAB0058,Intra-Pacific-Islands,government,2000,20,2,1292.0,5,None,21.7,21.7,73.9,1,25,40,0,31.7,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,33.7,5.0,0.0,0,
2021,CAB0058,Intra-Pacific-Islands,government,2000,21,2,1292.0,5,None,21.7,21.7,62.0,1,25,41,0,33.3,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,-11.900000000000006,1.0,0.0,0,
2022,CAB0058,Intra-Pacific-Islands,government,2000,22,2,1292.0,5,None,21.7,21.7,74.2,1,25,43,0,34.9,none,0,1.0,2023.0,True,True,,0.0,1.0,0.0,12.200000000000003,2.0,0.0,0,
2023,CAB0058,Intra-Pacific-Islands,government,2000,23,2,1292.0,5,None,21.7,21.7,51.9,1,25,45,0,36.5,natural_hazard,1,0.0,2024.0,True,True,,0.0,1.0,0.0,-22.300000000000004,2.0,0.0,0,
2024,CAB0058,Intra-Pacific-Islands,government,2000,24,2,1292.0,5,None,21.7,21.7,82.5,1,25,48,0,38.1,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,30.6,3.0,1.0,1,1.0
2025,CAB0058,Intra-Pacific-Islands,government,2000,25,2,1292.0,5,None,21.7,21.7,80.6,1,25,50,0,39.7,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,-1.9000000000000057,2.0,0.0,1,2.0
2015,CAB0059,Intra-Asia,carrier,2003,12,4,4946.0,7,None,60.6,60.6,52.8,1,25,53,0,19.0,none,0,0.0,2016.0,True,True,,0.0,1.0,,,,,0,
2016,CAB0059,Intra-Asia,carrier,2003,13,4,4946.0,7,None,60.6,60.6,70.2,1,25,59,0,20.6,none,0,1.0,2017.0,True,True,,0.0,1.0,0.0,17.400000000000006,6.0,0.0,0,
2017,CAB0059,Intra-Asia,carrier,2003,14,4,4946.0,7,None,60.6,60.6,82.4,1,25,60,0,22.2,fishing_anchor,1,0.0,2018.0,True,True,,0.0,1.0,0.0,12.200000000000003,1.0,0.0,0,
2018,CAB0059,Intra-Asia,carrier,2003,15,4,4946.0,7,None,60.6,60.6,52.1,1,25,62,0,23.8,none,0,0.0,2019.0,True,True,,0.0,1.0,0.0,-30.300000000000004,2.0,1.0,1,1.0
2019,CAB0059,Intra-Asia,carrier,2003,16,4,4946.0,7,None,60.6,60.6,56.3,1,25,64,0,25.4,none,0,0.0,2020.0,True,True,,0.0,1.0,0.0,4.199999999999996,2.0,0.0,1,2.0
2020,CAB0059,Intra-Asia,carrier,2003,17,4,4946.0,7,None,60.6,60.6,95.1,1,25,66,0,27.0,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,38.8,2.0,0.0,1,3.0
2021,CAB0059,Intra-Asia,carrier,2003,18,4,4946.0,7,None,60.6,60.6,79.4,1,25,69,0,28.6,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,-15.699999999999989,3.0,0.0,0,4.0
2022,CAB0059,Intra-Asia,carrier,2003,19,4,4946.0,7,None,60.6,60.6,52.5,1,25,70,0,30.2,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,-26.900000000000006,1.0,0.0,0,5.0
2023,CAB0059,Intra-Asia,carrier,2003,20,4,4946.0,7,None,60.6,60.6,100.0,1,25,70,0,31.7,none,0,1.0,2024.0,True,True,,0.0,1.0,0.0,47.5,0.0,0.0,0,6.0
2024,CAB0059,Intra-Asia,carrier,2003,21,4,4946.0,7,None,60.6,60.6,100.0,1,25,75,0,33.3,natural_hazard,1,0.0,2025.0,True,True,,0.0,1.0,0.0,0.0,5.0,0.0,0,7.0
2025,CAB0059,Intra-Asia,carrier,2003,22,4,4946.0,7,None,60.6,60.6,95.9,1,25,77,0,34.9,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,-4.099999999999994,2.0,1.0,1,1.0
2015,CAB0060,Intra-Europe,carrier,2013,2,13,2415.0,4,None,382.6,146.4,66.3,1,25,41,0,3.2,none,0,0.0,2016.0,True,True,,236.20000000000002,0.3826450601150026,,,,,0,
2016,CAB0060,Intra-Europe,carrier,2013,3,13,2415.0,4,None,382.6,156.2,33.3,1,25,42,0,4.8,none,0,0.0,2017.0,True,True,,226.40000000000003,0.4082592786199686,9.799999999999983,-33.0,1.0,0.0,0,
2017,CAB0060,Intra-Europe,carrier,2013,4,13,2415.0,4,None,382.6,165.0,13.0,1,25,44,0,6.3,none,0,0.0,2018.0,True,True,,217.60000000000002,0.4312598013591218,8.800000000000011,-20.299999999999997,2.0,0.0,0,
2018,CAB0060,Intra-Europe,carrier,2013,5,13,2415.0,4,None,382.6,211.5,45.2,1,25,45,0,7.9,none,0,0.0,2019.0,True,True,,171.10000000000002,0.5527966544694197,46.5,32.2,1.0,0.0,0,
2019,CAB0060,Intra-Europe,carrier,2013,6,13,2415.0,4,None,382.6,222.5,72.4,1,25,47,0,9.5,none,0,0.0,2020.0,True,True,,160.10000000000002,0.5815473078933612,11.0,27.200000000000003,2.0,0.0,0,
2020,CAB0060,Intra-Europe,carrier,2013,7,13,2415.0,4,None,382.6,289.2,49.1,1,25,49,0,11.1,none,0,0.0,2021.0,True,True,,93.40000000000003,0.7558808154730788,66.69999999999999,-23.300000000000004,2.0,0.0,0,
2021,CAB0060,Intra-Europe,carrier,2013,8,13,2415.0,4,None,382.6,277.2,90.5,1,25,49,0,12.7,none,0,0.0,2022.0,True,True,,105.40000000000003,0.7245164662833246,-12.0,41.4,0.0,0.0,0,
2022,CAB0060,Intra-Europe,carrier,2013,9,13,2415.0,4,None,382.6,299.1,63.5,1,25,52,0,14.3,none,0,0.0,2023.0,True,True,,83.5,0.7817564035546263,21.900000000000034,-27.0,3.0,0.0,0,
2023,CAB0060,Intra-Europe,carrier,2013,10,13,2415.0,4,None,382.6,323.7,70.1,1,25,53,0,15.9,none,0,1.0,2024.0,True,True,,58.900000000000034,0.8460533193936225,24.599999999999966,6.599999999999994,1.0,0.0,0,
2024,CAB0060,Intra-Europe,carrier,2013,11,13,2415.0,4,None,382.6,370.5,82.9,1,25,53,0,17.5,fishing_anchor,1,0.0,2025.0,True,True,,12.100000000000023,0.9683742812336643,46.80000000000001,12.800000000000011,0.0,0.0,0,
2025,CAB0060,Intra-Europe,carrier,2013,12,13,2415.0,4,None,382.6,371.0,46.4,1,25,58,0,19.0,none,0,0.0,2026.0,True,True,,11.600000000000023,0.9696811291165708,0.5,-36.50000000000001,5.0,1.0,1,1.0
2020,CAB0061,Intra-Pacific-Islands,consortium,2020,0,22,3782.0,5,None,867.4,228.1,58.9,0,25,40,0,15.9,none,0,0.0,2021.0,True,True,,639.3,0.26296979478902466,,,,,0,
2021,CAB0061,Intra-Pacific-Islands,consortium,2020,1,22,3782.0,5,None,867.4,286.3,56.5,0,25,41,0,17.5,none,0,0.0,2022.0,True,True,,581.0999999999999,0.330066866497579,58.20000000000002,-2.3999999999999986,1.0,0.0,0,
2022,CAB0061,Intra-Pacific-Islands,consortium,2020,2,22,3782.0,5,None,867.4,373.0,64.4,0,25,43,0,19.0,none,0,0.0,2023.0,True,True,,494.4,0.4300207516716624,86.69999999999999,7.900000000000006,2.0,0.0,0,
2023,CAB0061,Intra-Pacific-Islands,consortium,2020,3,22,3782.0,5,None,867.4,438.8,38.7,0,25,45,0,20.6,none,0,0.0,2024.0,True,True,,428.59999999999997,0.5058796403043578,65.80000000000001,-25.700000000000003,2.0,0.0,0,
2024,CAB0061,Intra-Pacific-Islands,consortium,2020,4,22,3782.0,5,None,867.4,425.0,53.6,0,25,48,0,22.2,none,0,0.0,2025.0,True,True,,442.4,0.48997002536315426,-13.800000000000011,14.899999999999999,3.0,0.0,0,
2025,CAB0061,Intra-Pacific-Islands,consortium,2020,5,22,3782.0,5,None,867.4,516.7,74.5,0,25,50,0,23.8,none,0,0.0,2026.0,True,True,,350.69999999999993,0.5956882637768043,91.70000000000005,20.9,2.0,0.0,0,
2015,CAB0062,EMEA-Asia,consortium,2002,13,5,18333.0,5,None,68.6,68.6,100.0,0,25,27,1,56.3,fishing_anchor,1,0.0,2016.0,True,True,,0.0,1.0,,,,,0,
2016,CAB0062,EMEA-Asia,consortium,2002,14,5,18333.0,5,None,68.6,67.8,85.7,0,25,29,1,57.9,none,0,0.0,2017.0,True,True,,0.7999999999999972,0.9883381924198251,-0.7999999999999972,-14.299999999999997,2.0,1.0,1,1.0
2017,CAB0062,EMEA-Asia,consortium,2002,15,5,18333.0,5,None,68.6,68.6,43.4,0,25,32,1,59.5,none,0,1.0,2018.0,True,True,,0.0,1.0,0.7999999999999972,-42.300000000000004,3.0,0.0,1,2.0
2018,CAB0062,EMEA-Asia,consortium,2002,16,5,18333.0,5,None,68.6,68.6,47.5,0,25,34,1,61.1,fishing_anchor,1,1.0,2019.0,True,True,,0.0,1.0,0.0,4.100000000000001,2.0,0.0,1,3.0
2019,CAB0062,EMEA-Asia,consortium,2002,17,5,18333.0,5,None,68.6,68.6,92.6,0,25,37,1,62.7,fishing_anchor,1,1.0,2020.0,True,True,,0.0,1.0,0.0,45.099999999999994,3.0,1.0,1,1.0
2020,CAB0062,EMEA-Asia,consortium,2002,18,5,18333.0,5,None,68.6,68.6,82.3,0,25,40,0,44.4,fishing_anchor,1,0.0,2021.0,True,True,,0.0,1.0,0.0,-10.299999999999997,3.0,1.0,2,1.0
2021,CAB0062,EMEA-Asia,consortium,2002,19,5,18333.0,5,None,68.6,68.6,74.4,0,25,44,0,46.0,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,-7.8999999999999915,4.0,1.0,3,1.0
2022,CAB0062,EMEA-Asia,consortium,2002,20,5,18333.0,5,None,68.6,68.6,62.0,0,25,45,0,47.6,none,0,1.0,2023.0,True,True,,0.0,1.0,0.0,-12.400000000000006,1.0,0.0,2,2.0
2023,CAB0062,EMEA-Asia,consortium,2002,21,5,18333.0,5,None,68.6,68.6,100.0,0,25,47,0,49.2,fishing_anchor,1,0.0,2024.0,True,True,,0.0,1.0,0.0,38.0,2.0,0.0,1,3.0
2024,CAB0062,EMEA-Asia,consortium,2002,22,5,18333.0,5,None,68.6,68.6,61.4,0,25,48,0,50.8,none,0,1.0,2025.0,True,True,,0.0,1.0,0.0,-38.6,1.0,1.0,1,1.0
